1000,1467165696.41441,1467165698.390353,0:00:01.98,Cervical cancer,3013,2,16,367,23889218,Insufficiency fractures in patients treated with pelvic radiotherapy and chemotherapy for uterine and cervical cancer.,"[['Mehmood Q', 'Department of Radiotherapy Related Research, The Christie NHS Foundation Trust, Manchester, UK.'], ['Beardwood M', 'Not found'], ['Swindell R', 'Not found'], ['Greenhalgh S', 'Not found'], ['Wareham T', 'Not found'], ['Barraclough L', 'Not found'], ['Livsey J', 'Not found'], ['Davidson SE', 'Not found']]","[u'Department of Radiotherapy Related Research, The Christie NHS Foundation Trust, Manchester, UK.']",European journal of cancer care,Eur J Cancer Care (Engl),Not found,"['Adult', 'Age Factors', 'Aged', 'Aged, 80 and over', 'Antineoplastic Agents/adverse effects*', 'Female', 'Fractures, Bone/epidemiology*', 'Fractures, Bone/etiology', 'Humans', 'Incidence', 'Middle Aged', 'Pelvic Bones/drug effects', 'Pelvic Bones/injuries*', 'Pelvic Bones/radiation effects', 'Radiation Injuries/epidemiology*', 'Radiation Injuries/etiology', 'Radiotherapy/adverse effects', 'Risk Factors', 'Uterine Cervical Neoplasms/drug therapy*', 'Uterine Cervical Neoplasms/radiotherapy*', 'Young Adult']",Eur J Cancer Care (Engl). 2014 Jan;23(1):43-50. doi: 10.1111/ecc.12105. Epub 2013 Jul 25.,2014-01-01 00:00:00,http://www.ncbi.nlm.nih.gov/pubmed/23889218,http://dx.doi.org/10.1111/ecc.12105
1000,1467165695.69681,1467165698.756094,0:00:03.06,Cervical cancer,3013,2,16,375,23815316,Genotypic prevalence of human papillomavirus infection during normal pregnancy: a cross-sectional study.,"[['Kim YH', 'Department of Obstetrics and Gynecology, Ewha Womans University School of Medicine, Seoul, Korea.'], ['Park JS', 'Not found'], ['Norwitz ER', 'Not found'], ['Park JW', 'Not found'], ['Kim SM', 'Not found'], ['Lee SM', 'Not found'], ['Park CW', 'Not found'], ['Kim BJ', 'Not found'], ['Koo JN', 'Not found'], ['Oh IH', 'Not found'], ['Song YS', 'Not found']]","[u'Department of Obstetrics and Gynecology, Ewha Womans University School of Medicine, Seoul, Korea.']",The journal of obstetrics and gynaecology research,J Obstet Gynaecol Res,"[u""Research Support, Non-U.S. Gov't""]","['Adult', 'Cervix Uteri/virology', 'Cohort Studies', 'Cross-Sectional Studies', 'Female', 'Hospitals, Urban', 'Humans', 'Middle Aged', 'Molecular Typing', 'Outpatient Clinics, Hospital', 'Papillomaviridae/classification', 'Papillomaviridae/isolation & purification*', 'Papillomavirus Infections/epidemiology*', 'Papillomavirus Infections/virology', 'Pregnancy', 'Pregnancy Complications, Infectious/epidemiology*', 'Pregnancy Complications, Infectious/virology', 'Pregnancy Trimester, Second', 'Prevalence', 'Reproductive Tract Infections/epidemiology*', 'Reproductive Tract Infections/virology', 'Republic of Korea/epidemiology', 'Young Adult']",J Obstet Gynaecol Res. 2014 Jan;40(1):200-7. doi: 10.1111/jog.12155. Epub 2013 Jul 2.,2014-01-01 00:00:00,http://www.ncbi.nlm.nih.gov/pubmed/23815316,http://dx.doi.org/10.1111/jog.12155
1000,1467165696.95481,1467165698.946588,0:00:01.99,Cervical cancer,3013,2,16,397,23712523,HPV self-sampling or the Pap-smear: a randomized study among cervical screening nonattenders from lower socioeconomic groups in France.,"[['Sancho-Garnier H', 'Department of prevention, Regional Cancer Centre, Montpellier, France.'], ['Tamalet C', 'Not found'], ['Halfon P', 'Not found'], ['Leandri FX', 'Not found'], ['Le Retraite L', 'Not found'], ['Djoufelkit K', 'Not found'], ['Heid P', 'Not found'], ['Davies P', 'Not found'], ['Piana L', 'Not found']]","[u'Department of prevention, Regional Cancer Centre, Montpellier, France.']",International journal of cancer,Int J Cancer,"[u'Randomized Controlled Trial', u""Research Support, Non-U.S. Gov't""]","['Adult', 'Female', 'France', 'Humans', 'Mass Screening*', 'Papanicolaou Test*', 'Papillomaviridae/isolation & purification', 'Papillomaviridae/pathogenicity', 'Papillomavirus Infections/diagnosis', 'Papillomavirus Infections/epidemiology', 'Poverty', 'Pregnancy', 'Self Care', 'Specimen Handling', 'Uterine Cervical Neoplasms/diagnosis', 'Uterine Cervical Neoplasms/epidemiology*', 'Uterine Cervical Neoplasms/pathology', 'Uterine Cervical Neoplasms/virology']",Int J Cancer. 2013 Dec 1;133(11):2681-7. doi: 10.1002/ijc.28283. Epub 2013 Jul 23.,2013-12-01 00:00:00,http://www.ncbi.nlm.nih.gov/pubmed/23712523,http://dx.doi.org/10.1002/ijc.28283
1000,1467165697.932011,1467165699.743732,0:00:01.81,Cervical cancer,3013,2,16,386,23754203,Women's intentions to receive cervical cancer screening with primary human papillomavirus testing.,"[['Ogilvie GS', 'Department of Family Practice and Department of Pathology and Laboratory Medicine, University of British Columbia, Vancouver, BC, Canada; British Columbia Centre for Disease Control, Vancouver, BC, Canada.'], ['Smith LW', 'Not found'], ['van Niekerk DJ', 'Not found'], ['Khurshed F', 'Not found'], ['Krajden M', 'Not found'], ['Saraiya M', 'Not found'], ['Goel V', 'Not found'], ['Rimer BK', 'Not found'], ['Greene SB', 'Not found'], ['Hobbs S', 'Not found'], ['Coldman AJ', 'Not found'], ['Franco EL', 'Not found']]","[u'Department of Family Practice and Department of Pathology and Laboratory Medicine, University of British Columbia, Vancouver, BC, Canada; British Columbia Centre for Disease Control, Vancouver, BC, Canada.']",International journal of cancer,Int J Cancer,"[u""Research Support, Non-U.S. Gov't""]","['Adult', 'Aged', 'Early Detection of Cancer/psychology*', 'Female', 'Humans', 'Middle Aged', 'Papillomaviridae/isolation & purification*', 'Uterine Cervical Neoplasms/diagnosis*']",Int J Cancer. 2013 Dec 15;133(12):2934-43. doi: 10.1002/ijc.28324. Epub 2013 Jul 16.,2013-12-15 00:00:00,http://www.ncbi.nlm.nih.gov/pubmed/23754203,http://dx.doi.org/10.1002/ijc.28324
1000,1467165698.398683,1467165700.162937,0:00:01.76,Cervical cancer,3013,2,16,368,23881840,Triage of women with minor abnormal cervical cytology: meta-analysis of the accuracy of an assay targeting messenger ribonucleic acid of 5 high-risk human papillomavirus types.,"[['Verdoodt F', 'Unit of Cancer Epidemiology, Scientific Institute of Public Health, Brussels, Belgium.'], ['Szarewski A', 'Not found'], ['Halfon P', 'Not found'], ['Cuschieri K', 'Not found'], ['Arbyn M', 'Not found']]","[u'Unit of Cancer Epidemiology, Scientific Institute of Public Health, Brussels, Belgium.']",Cancer cytopathology,Cancer Cytopathol,"[u'Meta-Analysis', u""Research Support, Non-U.S. Gov't"", u'Review']","['Adult', 'Cervical Intraepithelial Neoplasia/diagnosis', 'Cervical Intraepithelial Neoplasia/virology*', 'Early Detection of Cancer', 'Female', 'Humans', 'Middle Aged', 'Papillomaviridae/genetics', 'Papillomaviridae/isolation & purification', 'Papillomavirus Infections/diagnosis*', 'Papillomavirus Infections/genetics', 'RNA, Messenger/analysis*', 'RNA, Messenger/genetics', 'RNA, Viral/analysis', 'RNA, Viral/genetics', 'Sensitivity and Specificity', 'Triage/methods*', 'Uterine Cervical Neoplasms/diagnosis', 'Uterine Cervical Neoplasms/virology*', 'Vaginal Smears']",Cancer Cytopathol. 2013 Dec;121(12):675-87. doi: 10.1002/cncy.21325. Epub 2013 Jul 23. Review.,2013-12-01 00:00:00,http://www.ncbi.nlm.nih.gov/pubmed/23881840,http://dx.doi.org/10.1002/cncy.21325
1000,1467165698.768573,1467165700.868861,0:00:02.10,Cervical cancer,3013,2,16,376,23804207,Heightened risk of second primary carcinoma of the head and neck following cervical neoplasia.,"[['Dost F', 'The University of Queensland, University of Queensland Centre for Clinical Research, Herston, Queensland, Australia; The University of Queensland, School of Dentistry, Brisbane, Queensland, Australia.'], ['Ford PJ', 'Not found'], ['Farah CS', 'Not found']]","[u'The University of Queensland, University of Queensland Centre for Clinical Research, Herston, Queensland, Australia; The University of Queensland, School of Dentistry, Brisbane, Queensland, Australia.']",Head & neck,Head Neck,Not found,"['Adolescent', 'Adult', 'Aged', 'Aged, 80 and over', 'Female', 'Follow-Up Studies', 'Head and Neck Neoplasms/etiology*', 'Humans', 'Incidence', 'Middle Aged', 'Neoplasms, Second Primary/etiology*', 'Risk Assessment', 'Risk Factors', 'Uterine Cervical Neoplasms/pathology*', 'Young Adult']",Head Neck. 2014 Aug;36(8):1132-7. doi: 10.1002/hed.23417. Epub 2013 Oct 4.,2014-08-01 00:00:00,http://www.ncbi.nlm.nih.gov/pubmed/23804207,http://dx.doi.org/10.1002/hed.23417
1000,1467165698.954256,1467165701.114829,0:00:02.16,Cervical cancer,3013,2,16,398,23674368,Methylation-specific digital karyotyping of HPV16E6E7-expressing human keratinocytes identifies novel methylation events in cervical carcinogenesis.,"[['Steenbergen RD', 'Department of Pathology, VU University Medical Centre, Amsterdam, The Netherlands. r.steenbergen@vumc.nl'], ['Ongenaert M', 'Not found'], ['Snellenberg S', 'Not found'], ['Trooskens G', 'Not found'], ['van der Meide WF', 'Not found'], ['Pandey D', 'Not found'], ['Bloushtain-Qimron N', 'Not found'], ['Polyak K', 'Not found'], ['Meijer CJ', 'Not found'], ['Snijders PJ', 'Not found'], ['Van Criekinge W', 'Not found']]","[u'Department of Pathology, VU University Medical Centre, Amsterdam, The Netherlands. r.steenbergen@vumc.nl']",The Journal of pathology,J Pathol,"[u""Research Support, Non-U.S. Gov't""]","['Biomarkers, Tumor/genetics', 'Cell Line', 'Cell Transformation, Neoplastic/genetics', 'Cell Transformation, Viral', 'DNA Methylation*', 'Epigenesis, Genetic', 'Female', 'Gene Expression Regulation, Viral/physiology', 'Human papillomavirus 16/physiology', 'Humans', 'Karyotyping/methods', 'Keratinocytes/metabolism*', 'Keratinocytes/virology', 'Oncogene Proteins, Viral/genetics*', 'Papillomavirus E7 Proteins/genetics*', 'Papillomavirus Infections/genetics*', 'Papillomavirus Infections/virology', 'Precancerous Conditions', 'Real-Time Polymerase Chain Reaction', 'Repressor Proteins/genetics*', 'Transduction, Genetic', 'Transfection', 'Uterine Cervical Neoplasms/genetics*', 'Uterine Cervical Neoplasms/virology']",J Pathol. 2013 Sep;231(1):53-62. doi: 10.1002/path.4210. Epub 2013 Jul 8.,2013-09-01 00:00:00,http://www.ncbi.nlm.nih.gov/pubmed/23674368,http://dx.doi.org/10.1002/path.4210
1000,1467165699.751374,1467165701.726777,0:00:01.98,Cervical cancer,3013,2,16,387,23749770,The expanding role of cytopathology in the diagnosis of HPV-related squamous cell carcinoma of the head and neck.,"[['Holmes BJ', 'Department of Pathology, the Johns Hopkins Medical Institutions, Baltimore, Maryland.'], ['Westra WH', 'Not found']]","[u'Department of Pathology, the Johns Hopkins Medical Institutions, Baltimore, Maryland.']",Diagnostic cytopathology,Diagn Cytopathol,[u'Review'],"['Biopsy, Fine-Needle', 'Carcinoma, Squamous Cell/chemistry', 'Carcinoma, Squamous Cell/genetics', 'Carcinoma, Squamous Cell/pathology*', 'Carcinoma, Squamous Cell/secondary', 'Carcinoma, Squamous Cell/virology*', 'Head and Neck Neoplasms/chemistry', 'Head and Neck Neoplasms/genetics', 'Head and Neck Neoplasms/pathology*', 'Head and Neck Neoplasms/secondary', 'Head and Neck Neoplasms/virology*', 'Humans', 'Lymphatic Metastasis', 'Neoplasm Proteins/analysis', 'Papillomaviridae/isolation & purification*', 'Papillomavirus Infections/diagnosis', 'Papillomavirus Infections/pathology*', 'Risk Factors']",Diagn Cytopathol. 2014 Jan;42(1):85-93. doi: 10.1002/dc.23014. Epub 2013 Jun 8. Review.,2014-01-01 00:00:00,http://www.ncbi.nlm.nih.gov/pubmed/23749770,http://dx.doi.org/10.1002/dc.23014
1000,1467165700.170729,1467165702.319303,0:00:02.15,Cervical cancer,3013,2,16,369,23868486,Recruiting patients into the CDC's Colorectal Cancer Screening Demonstration Program: strategies and challenges across 5 sites.,"[['Boehm JE', 'Division of Cancer Prevention and Control, National Center for Chronic Disease Prevention and Health Promotion, Centers for Disease Control and Prevention, Atlanta, Georgia, USA. JBoehm@cdc.gov'], ['Rohan EA', 'Not found'], ['Preissle J', 'Not found'], ['DeGroff A', 'Not found'], ['Glover-Kudon R', 'Not found']]","[u'Division of Cancer Prevention and Control, National Center for Chronic Disease Prevention and Health Promotion, Centers for Disease Control and Prevention, Atlanta, Georgia, USA. JBoehm@cdc.gov']",Cancer,Cancer,"[u'Multicenter Study', u""Research Support, U.S. Gov't, P.H.S.""]","['Centers for Disease Control and Prevention (U.S.)', 'Colorectal Neoplasms/diagnosis*', 'Colorectal Neoplasms/economics', 'Colorectal Neoplasms/prevention & control*', 'Data Collection/methods', 'Early Detection of Cancer/economics', 'Early Detection of Cancer/methods*', 'Evaluation Studies as Topic', 'Female', 'Humans', 'Longitudinal Studies', 'Male', 'Patient Selection*', 'Poverty', 'United States']",Cancer. 2013 Aug 1;119 Suppl 15:2914-25. doi: 10.1002/cncr.28161.,2013-08-01 00:00:00,http://www.ncbi.nlm.nih.gov/pubmed/23868486,http://dx.doi.org/10.1002/cncr.28161
1000,1467165701.123301,1467165702.923757,0:00:01.80,Cervical cancer,3013,2,16,399,23659555,Prognostic value of human papillomavirus types 16 and 18 DNA physical status in cervical intraepithelial neoplasia.,"[['Grad\xc3\xadssimo Oliveira A', 'National Reference Laboratory of STI for Human Papillomavirus and Genital Herpes Virus, Department of Infectious Diseases, National Institute of Health, Lisbon, Portugal.'], ['Delgado C', 'Not found'], ['Verdasca N', 'Not found'], ['Pista A', 'Not found']]","[u'National Reference Laboratory of STI for Human Papillomavirus and Genital Herpes Virus, Department of Infectious Diseases, National Institute of Health, Lisbon, Portugal.']",Clinical microbiology and infection : the official publication of the European Society of Clinical Microbiology and Infectious Diseases,Clin Microbiol Infect,Not found,"['Adolescent', 'Adult', 'Aged', 'Cervical Intraepithelial Neoplasia/pathology*', 'Cervical Intraepithelial Neoplasia/virology*', 'Cohort Studies', 'DNA, Viral/genetics', 'Female', 'Genetic Markers/genetics', 'Human papillomavirus 16/genetics', 'Human papillomavirus 16/isolation & purification*', 'Human papillomavirus 18/genetics', 'Human papillomavirus 18/isolation & purification', 'Humans', 'Middle Aged', 'Papillomavirus Infections/pathology*', 'Papillomavirus Infections/virology*', 'Prognosis', 'Risk Assessment', 'Uterine Cervical Neoplasms/pathology*', 'Uterine Cervical Neoplasms/virology*', 'Young Adult']",Clin Microbiol Infect. 2013 Oct;19(10):E447-50. doi: 10.1111/1469-0691.12233. Epub 2013 May 9.,2013-10-01 00:00:00,http://www.ncbi.nlm.nih.gov/pubmed/23659555,http://dx.doi.org/10.1111/1469-0691.12233
1000,1467165701.734408,1467165703.371639,0:00:01.64,Cervical cancer,3013,2,16,388,23742934,MicroRNA-7 downregulates XIAP expression to suppress cell growth and promote apoptosis in cervical cancer cells.,"[['Liu S', 'Tianjin Life Science Research Center and Basic Medical School, Tianjin Medical University, Tianjin, China.'], ['Zhang P', 'Not found'], ['Chen Z', 'Not found'], ['Liu M', 'Not found'], ['Li X', 'Not found'], ['Tang H', 'Not found']]","[u'Tianjin Life Science Research Center and Basic Medical School, Tianjin Medical University, Tianjin, China.']",FEBS letters,FEBS Lett,"[u""Research Support, Non-U.S. Gov't""]","[""3' Untranslated Regions"", 'Apoptosis*', 'Base Sequence', 'Binding Sites', 'Cell Proliferation*', 'Cell Survival', 'Conserved Sequence', 'Down-Regulation', 'Female', 'Gene Expression Regulation, Neoplastic', 'HeLa Cells', 'Humans', 'MicroRNAs/physiology*', 'RNA Interference', 'Uterine Cervical Neoplasms', 'X-Linked Inhibitor of Apoptosis Protein/genetics*', 'X-Linked Inhibitor of Apoptosis Protein/metabolism']",FEBS Lett. 2013 Jul 11;587(14):2247-53. doi: 10.1016/j.febslet.2013.05.054. Epub 2013 Jun 4.,2013-07-11 00:00:00,http://www.ncbi.nlm.nih.gov/pubmed/23742934,http://dx.doi.org/10.1016/j.febslet.2013.05.054
1000,1467165700.877325,1467165704.372167,0:00:03.49,Cervical cancer,3013,2,16,377,23802711,The role of cytological follow-up after radical vaginal trachelectomy for early-stage cervical cancer.,"[['Edey K', ""Department of Gynaecology, St Michael's Hospital, Bristol, UK.""], ['Denton K', 'Not found'], ['Murdoch J', 'Not found']]","[u""Department of Gynaecology, St Michael's Hospital, Bristol, UK.""]",Cytopathology : official journal of the British Society for Clinical Cytology,Cytopathology,Not found,"['Adult', 'Carcinoma, Squamous Cell/diagnosis', 'Carcinoma, Squamous Cell/pathology', 'Carcinoma, Squamous Cell/surgery*', 'Cytodiagnosis*', 'Female', 'Fertility/physiology', 'Follow-Up Studies', 'Humans', 'Neoplasm Staging', 'Pregnancy', 'Uterine Cervical Neoplasms/diagnosis', 'Uterine Cervical Neoplasms/pathology', 'Uterine Cervical Neoplasms/surgery*', 'Vagina/pathology', 'Vaginal Smears']",Cytopathology. 2014 Apr;25(2):95-100. doi: 10.1111/cyt.12066. Epub 2013 Jun 27.,2014-04-01 00:00:00,http://www.ncbi.nlm.nih.gov/pubmed/23802711,http://dx.doi.org/10.1111/cyt.12066
1000,1467165702.931584,1467165704.59178,0:00:01.66,Cervical cancer,3013,2,16,400,23656409,Barriers faced by Vietnamese immigrant women in Taiwan who do not regularly undergo cervical screenings: a qualitative study.,"[['Lee FH', 'Department of Nursing, Chung Hwa University of Medical Technology, Tainan, Taiwan.; College of Nursing, Kaohsiung Medical University, Taiwan.'], ['Wang HH', 'College of Nursing, Kaohsiung Medical University, Taiwan.'], ['Yang YM', 'College of Nursing, Kaohsiung Medical University Kaohsiung, Taiwan.'], ['Tsai HM', 'Department of Nursing, Chang Gung University of Science and Technology, Taoyuan, Taiwan.']]","[u'Department of Nursing, Chung Hwa University of Medical Technology, Tainan, Taiwan.', u'College of Nursing, Kaohsiung Medical University, Taiwan.', u'College of Nursing, Kaohsiung Medical University Kaohsiung, Taiwan.', u'Department of Nursing, Chang Gung University of Science and Technology, Taoyuan, Taiwan.']",Journal of advanced nursing,J Adv Nurs,"[u""Research Support, Non-U.S. Gov't""]","['Adult', 'Anxiety/etiology', 'Emigrants and Immigrants/psychology*', 'Emigrants and Immigrants/statistics & numerical data', 'Female', 'Health Knowledge, Attitudes, Practice/ethnology', 'Health Manpower', 'Health Services Accessibility/standards*', 'Humans', 'Mass Screening/utilization', 'Middle Aged', 'Patient Acceptance of Health Care/ethnology', 'Patient Acceptance of Health Care/psychology*', 'Patient Acceptance of Health Care/statistics & numerical data', 'Perception', 'Taiwan', 'Uterine Cervical Neoplasms/ethnology', 'Uterine Cervical Neoplasms/prevention & control', 'Vaginal Smears/psychology', 'Vaginal Smears/utilization*', 'Vietnam/ethnology']",J Adv Nurs. 2014 Jan;70(1):87-96. doi: 10.1111/jan.12168. Epub 2013 May 8.,2014-01-01 00:00:00,http://www.ncbi.nlm.nih.gov/pubmed/23656409,http://dx.doi.org/10.1111/jan.12168
1000,1467165703.37972,1467165705.30751,0:00:01.93,Cervical cancer,3013,2,16,389,23740735,Tumor-infiltrating CD14-positive myeloid cells and CD8-positive T-cells prolong survival in patients with cervical carcinoma.,"[['de Vos van Steenwijk PJ', 'Department of Gynecology, Leiden University Medical Center, Leiden, The Netherlands.'], ['Ramwadhdoebe TH', 'Not found'], ['Goedemans R', 'Not found'], ['Doorduijn EM', 'Not found'], ['van Ham JJ', 'Not found'], ['Gorter A', 'Not found'], ['van Hall T', 'Not found'], ['Kuijjer ML', 'Not found'], ['van Poelgeest MI', 'Not found'], ['van der Burg SH', 'Not found'], ['Jordanova ES', 'Not found']]","[u'Department of Gynecology, Leiden University Medical Center, Leiden, The Netherlands.']",International journal of cancer,Int J Cancer,"[u""Research Support, Non-U.S. Gov't""]","['Antigens, CD14/analysis*', 'CD8-Positive T-Lymphocytes/immunology*', 'Female', 'Humans', 'Lymphocytes, Tumor-Infiltrating/immunology*', 'Macrophages/immunology', 'Middle Aged', 'Myeloid Cells/immunology*', 'Prognosis', 'Tumor Microenvironment', 'Uterine Cervical Neoplasms/immunology*', 'Uterine Cervical Neoplasms/mortality']",Int J Cancer. 2013 Dec 15;133(12):2884-94. doi: 10.1002/ijc.28309. Epub 2013 Jul 5.,2013-12-15 00:00:00,http://www.ncbi.nlm.nih.gov/pubmed/23740735,http://dx.doi.org/10.1002/ijc.28309
1000,1467165704.379839,1467165706.379051,0:00:02.00,Cervical cancer,3013,2,16,378,23800356,Recurrent cervical cancer in a patient who was compound heterozygous for UGT1A1*6 and UGT1A1*28 presenting with serious adverse events during irinotecan hydrochloride/nedaplatin therapy.,"[['Takatori E', 'Department of Obstetrics and Gynecology, Iwate Medical University School of Medicine, Morioka, Japan.'], ['Shoji T', 'Not found'], ['Miura Y', 'Not found'], ['Takeuchi S', 'Not found'], ['Yoshizaki A', 'Not found'], ['Sugiyama T', 'Not found']]","[u'Department of Obstetrics and Gynecology, Iwate Medical University School of Medicine, Morioka, Japan.']",The journal of obstetrics and gynaecology research,J Obstet Gynaecol Res,[u'Case Reports'],"['Aged', 'Antineoplastic Agents/administration & dosage', 'Antineoplastic Agents/adverse effects', 'Antineoplastic Agents/therapeutic use', 'Antineoplastic Combined Chemotherapy Protocols/administration & dosage', 'Antineoplastic Combined Chemotherapy Protocols/adverse effects*', 'Antineoplastic Combined Chemotherapy Protocols/therapeutic use', 'Camptothecin/administration & dosage', 'Camptothecin/adverse effects', 'Camptothecin/analogs & derivatives', 'Camptothecin/therapeutic use', 'Female', 'Glucuronosyltransferase/genetics*', 'Glucuronosyltransferase/metabolism', 'Heterozygote', 'Humans', 'Neoplasm Recurrence, Local/drug therapy*', 'Neoplasm Recurrence, Local/genetics*', 'Neoplasm Recurrence, Local/metabolism', 'Organoplatinum Compounds/administration & dosage', 'Organoplatinum Compounds/adverse effects', 'Organoplatinum Compounds/therapeutic use', 'Polymorphism, Genetic*', 'Uterine Cervical Neoplasms/drug therapy*', 'Uterine Cervical Neoplasms/genetics*', 'Uterine Cervical Neoplasms/metabolism']",J Obstet Gynaecol Res. 2013 Aug;39(8):1354-8. doi: 10.1111/jog.12062. Epub 2013 Jun 26.,2013-08-01 00:00:00,http://www.ncbi.nlm.nih.gov/pubmed/23800356,http://dx.doi.org/10.1111/jog.12062
1000,1467165705.315174,1467165706.829889,0:00:01.51,Cervical cancer,3013,2,16,390,23737395,Ursolic acid promotes cancer cell death by inducing Atg5-dependent autophagy.,"[['Leng S', ""Department of Human Anatomy, Guangzhou Medical University, Guangzhou, Guangdong, People's Republic of China.""], ['Hao Y', 'Not found'], ['Du D', 'Not found'], ['Xie S', 'Not found'], ['Hong L', 'Not found'], ['Gu H', 'Not found'], ['Zhu X', 'Not found'], ['Zhang J', 'Not found'], ['Fan D', 'Not found'], ['Kung HF', 'Not found']]","[u""Department of Human Anatomy, Guangzhou Medical University, Guangzhou, Guangdong, People's Republic of China.""]",International journal of cancer,Int J Cancer,"[u""Research Support, Non-U.S. Gov't""]","['Animals', 'Antineoplastic Agents, Phytogenic/pharmacology*', 'Apoptosis/drug effects*', 'Apoptosis Regulatory Proteins/physiology', 'Autophagy/drug effects*', 'Female', 'HeLa Cells', 'Humans', 'Membrane Proteins/physiology', 'Mice', 'Mice, Inbred C57BL', 'Microtubule-Associated Proteins/physiology*', 'Triterpenes/pharmacology*']",Int J Cancer. 2013 Dec 15;133(12):2781-90. doi: 10.1002/ijc.28301. Epub 2013 Jul 16.,2013-12-15 00:00:00,http://www.ncbi.nlm.nih.gov/pubmed/23737395,http://dx.doi.org/10.1002/ijc.28301
1000,1467165706.387467,1467165708.029087,0:00:01.64,Cervical cancer,3013,2,16,379,23796162,Test of an intervention to improve knowledge of women with intellectual disabilities about cervical and breast cancer screening.,"[['Swaine JG', 'School of Social Work, University of North Carolina at Chapel Hill, Chapel Hill, North Carolina, USA; Lurie Institute for Disability Policy, Heller School for Social Policy and Management, Brandeis University, Waltham, Massachusetts, USA.'], ['Parish SL', 'Not found'], ['Luken K', 'Not found'], ['Son E', 'Not found'], ['Dickens P', 'Not found']]","[u'School of Social Work, University of North Carolina at Chapel Hill, Chapel Hill, North Carolina, USA; Lurie Institute for Disability Policy, Heller School for Social Policy and Management, Brandeis University, Waltham, Massachusetts, USA.']",Journal of intellectual disability research : JIDR,J Intellect Disabil Res,"[u'Randomized Controlled Trial', u'Research Support, N.I.H., Extramural', u""Research Support, Non-U.S. Gov't""]","['Adult', 'Breast Neoplasms/diagnosis*', 'Early Detection of Cancer/psychology*', 'Female', 'Health Education/methods*', 'Health Education/standards', 'Health Knowledge, Attitudes, Practice*', 'Humans', 'Intellectual Disability/psychology*', 'Treatment Outcome', 'Uterine Cervical Neoplasms/diagnosis*']",J Intellect Disabil Res. 2014 Jul;58(7):651-63. doi: 10.1111/jir.12062. Epub 2013 Jun 24.,2014-07-01 00:00:00,http://www.ncbi.nlm.nih.gov/pubmed/23796162,http://dx.doi.org/10.1111/jir.12062
1000,1467165706.838466,1467165708.819563,0:00:01.98,Cervical cancer,3013,2,16,391,23737035,Laparoscopic versus open radical hysterectomy in patients with stage IB2 and IIA2 cervical cancer.,"[['Park JY', 'Department of Obstetrics and Gynecology, University of Ulsan College of Medicine, Asan Medical Center, Seoul, Korea.'], ['Kim DY', 'Not found'], ['Kim JH', 'Not found'], ['Kim YM', 'Not found'], ['Kim YT', 'Not found'], ['Nam JH', 'Not found']]","[u'Department of Obstetrics and Gynecology, University of Ulsan College of Medicine, Asan Medical Center, Seoul, Korea.']",Journal of surgical oncology,J Surg Oncol,[u'Comparative Study'],"['Blood Loss, Surgical', 'Defecation', 'Disease-Free Survival', 'Female', 'Humans', 'Hysterectomy/methods*', 'Laparoscopy*', 'Length of Stay/statistics & numerical data', 'Middle Aged', 'Multivariate Analysis', 'Neoplasm Metastasis', 'Postoperative Complications', 'Recovery of Function', 'Retrospective Studies', 'Uterine Cervical Neoplasms/mortality', 'Uterine Cervical Neoplasms/pathology', 'Uterine Cervical Neoplasms/surgery*']",J Surg Oncol. 2013 Jul;108(1):63-9. doi: 10.1002/jso.23347. Epub 2013 Jun 5.,2013-07-01 00:00:00,http://www.ncbi.nlm.nih.gov/pubmed/23737035,http://dx.doi.org/10.1002/jso.23347
