http://www.ncbi.nlm.nih.gov/pubmed/27222721,J Pharm Policy Pract,1464943739.077621,29681,1000,27,Experiences from a pilot study on how to conduct a qualitative multi-country research project regarding use of antibiotics in Southeast Europe.,149,1464943745.881897,J Pharm Policy Pract. 2016 May 23;9:20. doi: 10.1186/s40545-016-0069-3. eCollection 2016.,0:00:06.80,Journal of pharmaceutical policy and practice,"Kaae S, Sporrong SK, Traulsen JM, Wallach Kildemoes H, Nørgaard LS, Jakupi A, Raka D, Gürpinar EU, Alkan A, Hoxha I, Malaj A, Cantarero LA.",1,Antibiotic,27222721,http://www.ncbi.nlm.nih.gov/pmc/articles/pmid/27222721/
Not found,Not found,1464943779.57129,29681,1000,Not found,Not found,149,1464943780.049695,Not found,0:00:00.48,Not found,Not found,1,Antibiotic,Not found,Not found
Not found,Not found,1464943779.567899,29681,1000,Not found,Not found,149,1464943780.051597,Not found,0:00:00.48,Not found,Not found,1,Antibiotic,Not found,Not found
Not found,Not found,1464943780.036358,29681,1000,Not found,Not found,149,1464943780.519999,Not found,0:00:00.48,Not found,Not found,1,Antibiotic,Not found,Not found
Not found,Not found,1464943780.055667,29681,1000,Not found,Not found,149,1464943780.520601,Not found,0:00:00.46,Not found,Not found,1,Antibiotic,Not found,Not found
Not found,Not found,1464943780.051667,29681,1000,Not found,Not found,149,1464943780.525269,Not found,0:00:00.47,Not found,Not found,1,Antibiotic,Not found,Not found
Not found,Not found,1464943780.522402,29681,1000,Not found,Not found,149,1464943780.874655,Not found,0:00:00.35,Not found,Not found,1,Antibiotic,Not found,Not found
Not found,Not found,1464943780.530775,29681,1000,Not found,Not found,149,1464943781.022036,Not found,0:00:00.49,Not found,Not found,1,Antibiotic,Not found,Not found
Not found,Not found,1464943780.530705,29681,1000,Not found,Not found,149,1464943781.027252,Not found,0:00:00.50,Not found,Not found,1,Antibiotic,Not found,Not found
Not found,Not found,1464943780.888444,29681,1000,Not found,Not found,149,1464943781.255622,Not found,0:00:00.37,Not found,Not found,1,Antibiotic,Not found,Not found
Not found,Not found,1464943781.035738,29681,1000,Not found,Not found,149,1464943781.484429,Not found,0:00:00.45,Not found,Not found,1,Antibiotic,Not found,Not found
Not found,Not found,1464943781.03566,29681,1000,Not found,Not found,149,1464943781.490098,Not found,0:00:00.45,Not found,Not found,1,Antibiotic,Not found,Not found
Not found,Not found,1464943781.264729,29681,1000,Not found,Not found,149,1464943781.60713,Not found,0:00:00.34,Not found,Not found,1,Antibiotic,Not found,Not found
Not found,Not found,1464943781.497503,29681,1000,Not found,Not found,149,1464943781.936225,Not found,0:00:00.44,Not found,Not found,1,Antibiotic,Not found,Not found
Not found,Not found,1464943781.497479,29681,1000,Not found,Not found,149,1464943781.961012,Not found,0:00:00.46,Not found,Not found,1,Antibiotic,Not found,Not found
Not found,Not found,1464943781.619029,29681,1000,Not found,Not found,149,1464943782.067548,Not found,0:00:00.45,Not found,Not found,1,Antibiotic,Not found,Not found
Not found,Not found,1464943781.943674,29681,1000,Not found,Not found,149,1464943782.411828,Not found,0:00:00.47,Not found,Not found,1,Antibiotic,Not found,Not found
Not found,Not found,1464943781.96392,29681,1000,Not found,Not found,149,1464943782.418081,Not found,0:00:00.45,Not found,Not found,1,Antibiotic,Not found,Not found
Not found,Not found,1464943782.077871,29681,1000,Not found,Not found,149,1464943782.433616,Not found,0:00:00.36,Not found,Not found,1,Antibiotic,Not found,Not found
Not found,Not found,1464943782.43396,29681,1000,Not found,Not found,149,1464943782.865402,Not found,0:00:00.43,Not found,Not found,1,Antibiotic,Not found,Not found
Not found,Not found,1464943782.422421,29681,1000,Not found,Not found,149,1464943782.867914,Not found,0:00:00.45,Not found,Not found,1,Antibiotic,Not found,Not found
Not found,Not found,1464943782.42255,29681,1000,Not found,Not found,149,1464943782.868595,Not found,0:00:00.45,Not found,Not found,1,Antibiotic,Not found,Not found
Not found,Not found,1464943782.874723,29681,1000,Not found,Not found,149,1464943783.345062,Not found,0:00:00.47,Not found,Not found,1,Antibiotic,Not found,Not found
Not found,Not found,1464943782.874887,29681,1000,Not found,Not found,149,1464943783.352075,Not found,0:00:00.48,Not found,Not found,1,Antibiotic,Not found,Not found
Not found,Not found,1464943782.874971,29681,1000,Not found,Not found,149,1464943783.375944,Not found,0:00:00.50,Not found,Not found,1,Antibiotic,Not found,Not found
Not found,Not found,1464943783.355889,29681,1000,Not found,Not found,149,1464943783.825793,Not found,0:00:00.47,Not found,Not found,1,Antibiotic,Not found,Not found
Not found,Not found,1464943783.355527,29681,1000,Not found,Not found,149,1464943783.833595,Not found,0:00:00.48,Not found,Not found,1,Antibiotic,Not found,Not found
Not found,Not found,1464943783.379165,29681,1000,Not found,Not found,149,1464943783.83404,Not found,0:00:00.45,Not found,Not found,1,Antibiotic,Not found,Not found
Not found,Not found,1464943783.835814,29681,1000,Not found,Not found,149,1464943784.304454,Not found,0:00:00.47,Not found,Not found,1,Antibiotic,Not found,Not found
Not found,Not found,1464943783.835622,29681,1000,Not found,Not found,149,1464943784.307307,Not found,0:00:00.47,Not found,Not found,1,Antibiotic,Not found,Not found
Not found,Not found,1464943783.836131,29681,1000,Not found,Not found,149,1464943784.30866,Not found,0:00:00.47,Not found,Not found,1,Antibiotic,Not found,Not found
Not found,Not found,1464943784.319197,29681,1000,Not found,Not found,149,1464943784.861997,Not found,0:00:00.54,Not found,Not found,1,Antibiotic,Not found,Not found
Not found,Not found,1464943784.315532,29681,1000,Not found,Not found,149,1464943784.865414,Not found,0:00:00.55,Not found,Not found,1,Antibiotic,Not found,Not found
Not found,Not found,1464943784.315292,29681,1000,Not found,Not found,149,1464943784.866799,Not found,0:00:00.55,Not found,Not found,1,Antibiotic,Not found,Not found
Not found,Not found,1464943784.8718,29681,1000,Not found,Not found,149,1464943785.375458,Not found,0:00:00.50,Not found,Not found,1,Antibiotic,Not found,Not found
Not found,Not found,1464943784.871589,29681,1000,Not found,Not found,149,1464943785.382389,Not found,0:00:00.51,Not found,Not found,1,Antibiotic,Not found,Not found
Not found,Not found,1464943784.87198,29681,1000,Not found,Not found,149,1464943785.383912,Not found,0:00:00.51,Not found,Not found,1,Antibiotic,Not found,Not found
Not found,Not found,1464943785.385941,29681,1000,Not found,Not found,149,1464943785.835992,Not found,0:00:00.45,Not found,Not found,1,Antibiotic,Not found,Not found
Not found,Not found,1464943785.385901,29681,1000,Not found,Not found,149,1464943785.873067,Not found,0:00:00.49,Not found,Not found,1,Antibiotic,Not found,Not found
Not found,Not found,1464943785.385685,29681,1000,Not found,Not found,149,1464943785.889025,Not found,0:00:00.50,Not found,Not found,1,Antibiotic,Not found,Not found
Not found,Not found,1464943785.837958,29681,1000,Not found,Not found,149,1464943786.315617,Not found,0:00:00.48,Not found,Not found,1,Antibiotic,Not found,Not found
Not found,Not found,1464943785.87595,29681,1000,Not found,Not found,149,1464943786.319012,Not found,0:00:00.44,Not found,Not found,1,Antibiotic,Not found,Not found
Not found,Not found,1464943785.894963,29681,1000,Not found,Not found,149,1464943786.321855,Not found,0:00:00.43,Not found,Not found,1,Antibiotic,Not found,Not found
Not found,Not found,1464943786.323866,29681,1000,Not found,Not found,149,1464943786.863608,Not found,0:00:00.54,Not found,Not found,1,Antibiotic,Not found,Not found
Not found,Not found,1464943786.323064,29681,1000,Not found,Not found,149,1464943786.868348,Not found,0:00:00.55,Not found,Not found,1,Antibiotic,Not found,Not found
Not found,Not found,1464943786.323335,29681,1000,Not found,Not found,149,1464943786.868835,Not found,0:00:00.55,Not found,Not found,1,Antibiotic,Not found,Not found
Not found,Not found,1464943786.88527,29681,1000,Not found,Not found,149,1464943787.419834,Not found,0:00:00.53,Not found,Not found,1,Antibiotic,Not found,Not found
Not found,Not found,1464943786.875622,29681,1000,Not found,Not found,149,1464943787.422261,Not found,0:00:00.55,Not found,Not found,1,Antibiotic,Not found,Not found
Not found,Not found,1464943786.875146,29681,1000,Not found,Not found,149,1464943787.422685,Not found,0:00:00.55,Not found,Not found,1,Antibiotic,Not found,Not found
Not found,Not found,1464943787.430232,29681,1000,Not found,Not found,149,1464943787.892962,Not found,0:00:00.46,Not found,Not found,1,Antibiotic,Not found,Not found
Not found,Not found,1464943787.430006,29681,1000,Not found,Not found,149,1464943787.900697,Not found,0:00:00.47,Not found,Not found,1,Antibiotic,Not found,Not found
Not found,Not found,1464943787.430123,29681,1000,Not found,Not found,149,1464943787.910736,Not found,0:00:00.48,Not found,Not found,1,Antibiotic,Not found,Not found
Not found,Not found,1464943787.893289,29681,1000,Not found,Not found,149,1464943788.311606,Not found,0:00:00.42,Not found,Not found,1,Antibiotic,Not found,Not found
Not found,Not found,1464943787.903436,29681,1000,Not found,Not found,149,1464943788.372977,Not found,0:00:00.47,Not found,Not found,1,Antibiotic,Not found,Not found
Not found,Not found,1464943787.912652,29681,1000,Not found,Not found,149,1464943788.384423,Not found,0:00:00.47,Not found,Not found,1,Antibiotic,Not found,Not found
Not found,Not found,1464943788.322703,29681,1000,Not found,Not found,149,1464943788.797822,Not found,0:00:00.48,Not found,Not found,1,Antibiotic,Not found,Not found
Not found,Not found,1464943788.375866,29681,1000,Not found,Not found,149,1464943788.804689,Not found,0:00:00.43,Not found,Not found,1,Antibiotic,Not found,Not found
Not found,Not found,1464943788.391497,29681,1000,Not found,Not found,149,1464943788.807153,Not found,0:00:00.42,Not found,Not found,1,Antibiotic,Not found,Not found
Not found,Not found,1464943788.808181,29681,1000,Not found,Not found,149,1464943789.243898,Not found,0:00:00.44,Not found,Not found,1,Antibiotic,Not found,Not found
Not found,Not found,1464943788.808129,29681,1000,Not found,Not found,149,1464943789.24936,Not found,0:00:00.44,Not found,Not found,1,Antibiotic,Not found,Not found
Not found,Not found,1464943788.808351,29681,1000,Not found,Not found,149,1464943789.250378,Not found,0:00:00.44,Not found,Not found,1,Antibiotic,Not found,Not found
Not found,Not found,1464943789.255851,29681,1000,Not found,Not found,149,1464943789.736731,Not found,0:00:00.48,Not found,Not found,1,Antibiotic,Not found,Not found
Not found,Not found,1464943789.255454,29681,1000,Not found,Not found,149,1464943789.740196,Not found,0:00:00.48,Not found,Not found,1,Antibiotic,Not found,Not found
Not found,Not found,1464943789.255631,29681,1000,Not found,Not found,149,1464943789.740685,Not found,0:00:00.49,Not found,Not found,1,Antibiotic,Not found,Not found
Not found,Not found,1464943789.747737,29681,1000,Not found,Not found,149,1464943790.181862,Not found,0:00:00.43,Not found,Not found,1,Antibiotic,Not found,Not found
Not found,Not found,1464943789.74787,29681,1000,Not found,Not found,149,1464943790.190313,Not found,0:00:00.44,Not found,Not found,1,Antibiotic,Not found,Not found
Not found,Not found,1464943789.747993,29681,1000,Not found,Not found,149,1464943790.193114,Not found,0:00:00.45,Not found,Not found,1,Antibiotic,Not found,Not found
Not found,Not found,1464943790.190971,29681,1000,Not found,Not found,149,1464943790.678512,Not found,0:00:00.49,Not found,Not found,1,Antibiotic,Not found,Not found
Not found,Not found,1464943790.190853,29681,1000,Not found,Not found,149,1464943790.684898,Not found,0:00:00.49,Not found,Not found,1,Antibiotic,Not found,Not found
Not found,Not found,1464943790.195124,29681,1000,Not found,Not found,149,1464943790.694864,Not found,0:00:00.50,Not found,Not found,1,Antibiotic,Not found,Not found
Not found,Not found,1464943790.697372,29681,1000,Not found,Not found,149,1464943791.186382,Not found,0:00:00.49,Not found,Not found,1,Antibiotic,Not found,Not found
Not found,Not found,1464943790.686268,29681,1000,Not found,Not found,149,1464943791.189151,Not found,0:00:00.50,Not found,Not found,1,Antibiotic,Not found,Not found
Not found,Not found,1464943790.686299,29681,1000,Not found,Not found,149,1464943791.188422,Not found,0:00:00.50,Not found,Not found,1,Antibiotic,Not found,Not found
Not found,Not found,1464943791.19729,29681,1000,Not found,Not found,149,1464943791.632014,Not found,0:00:00.43,Not found,Not found,1,Antibiotic,Not found,Not found
Not found,Not found,1464943791.197502,29681,1000,Not found,Not found,149,1464943791.641359,Not found,0:00:00.44,Not found,Not found,1,Antibiotic,Not found,Not found
Not found,Not found,1464943791.197413,29681,1000,Not found,Not found,149,1464943791.662945,Not found,0:00:00.47,Not found,Not found,1,Antibiotic,Not found,Not found
Not found,Not found,1464943791.642256,29681,1000,Not found,Not found,149,1464943792.118591,Not found,0:00:00.48,Not found,Not found,1,Antibiotic,Not found,Not found
Not found,Not found,1464943791.64307,29681,1000,Not found,Not found,149,1464943792.129457,Not found,0:00:00.49,Not found,Not found,1,Antibiotic,Not found,Not found
Not found,Not found,1464943791.665915,29681,1000,Not found,Not found,149,1464943792.132549,Not found,0:00:00.47,Not found,Not found,1,Antibiotic,Not found,Not found
Not found,Not found,1464943792.12886,29681,1000,Not found,Not found,149,1464943792.603094,Not found,0:00:00.47,Not found,Not found,1,Antibiotic,Not found,Not found
Not found,Not found,1464943792.136372,29681,1000,Not found,Not found,149,1464943792.606767,Not found,0:00:00.47,Not found,Not found,1,Antibiotic,Not found,Not found
Not found,Not found,1464943792.138673,29681,1000,Not found,Not found,149,1464943792.607663,Not found,0:00:00.47,Not found,Not found,1,Antibiotic,Not found,Not found
Not found,Not found,1464943792.613559,29681,1000,Not found,Not found,149,1464943793.099902,Not found,0:00:00.49,Not found,Not found,1,Antibiotic,Not found,Not found
Not found,Not found,1464943792.614578,29681,1000,Not found,Not found,149,1464943793.104075,Not found,0:00:00.49,Not found,Not found,1,Antibiotic,Not found,Not found
Not found,Not found,1464943792.613467,29681,1000,Not found,Not found,149,1464943793.10973,Not found,0:00:00.50,Not found,Not found,1,Antibiotic,Not found,Not found
Not found,Not found,1464943793.108885,29681,1000,Not found,Not found,149,1464943793.5857,Not found,0:00:00.48,Not found,Not found,1,Antibiotic,Not found,Not found
Not found,Not found,1464943793.112068,29681,1000,Not found,Not found,149,1464943793.594691,Not found,0:00:00.48,Not found,Not found,1,Antibiotic,Not found,Not found
Not found,Not found,1464943793.103829,29681,1000,Not found,Not found,149,1464943793.590623,Not found,0:00:00.49,Not found,Not found,1,Antibiotic,Not found,Not found
Not found,Not found,1464943793.588518,29681,1000,Not found,Not found,149,1464943794.032563,Not found,0:00:00.44,Not found,Not found,1,Antibiotic,Not found,Not found
Not found,Not found,1464943793.597137,29681,1000,Not found,Not found,149,1464943794.042083,Not found,0:00:00.44,Not found,Not found,1,Antibiotic,Not found,Not found
Not found,Not found,1464943793.594916,29681,1000,Not found,Not found,149,1464943794.043911,Not found,0:00:00.45,Not found,Not found,1,Antibiotic,Not found,Not found
Not found,Not found,1464943794.046356,29681,1000,Not found,Not found,149,1464943794.518734,Not found,0:00:00.47,Not found,Not found,1,Antibiotic,Not found,Not found
Not found,Not found,1464943794.042612,29681,1000,Not found,Not found,149,1464943794.522012,Not found,0:00:00.48,Not found,Not found,1,Antibiotic,Not found,Not found
Not found,Not found,1464943794.043879,29681,1000,Not found,Not found,149,1464943794.522731,Not found,0:00:00.48,Not found,Not found,1,Antibiotic,Not found,Not found
Not found,Not found,1464943794.529624,29681,1000,Not found,Not found,149,1464943794.980201,Not found,0:00:00.45,Not found,Not found,1,Antibiotic,Not found,Not found
Not found,Not found,1464943794.529826,29681,1000,Not found,Not found,149,1464943795.016808,Not found,0:00:00.49,Not found,Not found,1,Antibiotic,Not found,Not found
Not found,Not found,1464943794.529997,29681,1000,Not found,Not found,149,1464943795.023469,Not found,0:00:00.49,Not found,Not found,1,Antibiotic,Not found,Not found
Not found,Not found,1464943795.0274,29681,1000,Not found,Not found,149,1464943795.385289,Not found,0:00:00.36,Not found,Not found,1,Antibiotic,Not found,Not found
Not found,Not found,1464943794.983688,29681,1000,Not found,Not found,149,1464943795.399618,Not found,0:00:00.42,Not found,Not found,1,Antibiotic,Not found,Not found
Not found,Not found,1464943795.019701,29681,1000,Not found,Not found,149,1464943795.434151,Not found,0:00:00.41,Not found,Not found,1,Antibiotic,Not found,Not found
Not found,Not found,1464943795.395463,29681,1000,Not found,Not found,149,1464943795.89056,Not found,0:00:00.50,Not found,Not found,1,Antibiotic,Not found,Not found
Not found,Not found,1464943795.402596,29681,1000,Not found,Not found,149,1464943795.89272,Not found,0:00:00.49,Not found,Not found,1,Antibiotic,Not found,Not found
Not found,Not found,1464943795.43654,29681,1000,Not found,Not found,149,1464943795.894813,Not found,0:00:00.46,Not found,Not found,1,Antibiotic,Not found,Not found
Not found,Not found,1464943795.900935,29681,1000,Not found,Not found,149,1464943796.385858,Not found,0:00:00.48,Not found,Not found,1,Antibiotic,Not found,Not found
Not found,Not found,1464943795.901221,29681,1000,Not found,Not found,149,1464943796.387913,Not found,0:00:00.49,Not found,Not found,1,Antibiotic,Not found,Not found
Not found,Not found,1464943795.901049,29681,1000,Not found,Not found,149,1464943796.389819,Not found,0:00:00.49,Not found,Not found,1,Antibiotic,Not found,Not found
Not found,Not found,1464943796.394091,29681,1000,Not found,Not found,149,1464943796.890853,Not found,0:00:00.50,Not found,Not found,1,Antibiotic,Not found,Not found
Not found,Not found,1464943796.393363,29681,1000,Not found,Not found,149,1464943796.893064,Not found,0:00:00.50,Not found,Not found,1,Antibiotic,Not found,Not found
Not found,Not found,1464943796.394075,29681,1000,Not found,Not found,149,1464943796.895893,Not found,0:00:00.50,Not found,Not found,1,Antibiotic,Not found,Not found
Not found,Not found,1464943796.89376,29681,1000,Not found,Not found,149,1464943797.187106,Not found,0:00:00.29,Not found,Not found,1,Antibiotic,Not found,Not found
Not found,Not found,1464943796.903191,29681,1000,Not found,Not found,149,1464943797.335667,Not found,0:00:00.43,Not found,Not found,1,Antibiotic,Not found,Not found
Not found,Not found,1464943796.903089,29681,1000,Not found,Not found,149,1464943797.344525,Not found,0:00:00.44,Not found,Not found,1,Antibiotic,Not found,Not found
Not found,Not found,1464943797.19652,29681,1000,Not found,Not found,149,1464943797.69093,Not found,0:00:00.49,Not found,Not found,1,Antibiotic,Not found,Not found
Not found,Not found,1464943797.345262,29681,1000,Not found,Not found,149,1464943797.736627,Not found,0:00:00.39,Not found,Not found,1,Antibiotic,Not found,Not found
Not found,Not found,1464943797.345322,29681,1000,Not found,Not found,149,1464943797.952311,Not found,0:00:00.61,Not found,Not found,1,Antibiotic,Not found,Not found
Not found,Not found,1464943797.69115,29681,1000,Not found,Not found,149,1464943798.155609,Not found,0:00:00.46,Not found,Not found,1,Antibiotic,Not found,Not found
Not found,Not found,1464943797.739456,29681,1000,Not found,Not found,149,1464943798.158606,Not found,0:00:00.42,Not found,Not found,1,Antibiotic,Not found,Not found
Not found,Not found,1464943797.961539,29681,1000,Not found,Not found,149,1464943798.27199,Not found,0:00:00.31,Not found,Not found,1,Antibiotic,Not found,Not found
Not found,Not found,1464943798.169623,29681,1000,Not found,Not found,149,1464943798.547987,Not found,0:00:00.38,Not found,Not found,1,Antibiotic,Not found,Not found
Not found,Not found,1464943798.166311,29681,1000,Not found,Not found,149,1464943798.616725,Not found,0:00:00.45,Not found,Not found,1,Antibiotic,Not found,Not found
Not found,Not found,1464943798.2818,29681,1000,Not found,Not found,149,1464943798.656623,Not found,0:00:00.37,Not found,Not found,1,Antibiotic,Not found,Not found
Not found,Not found,1464943798.555593,29681,1000,Not found,Not found,149,1464943798.718238,Not found,0:00:00.16,Not found,Not found,1,Antibiotic,Not found,Not found
Not found,Not found,1464943798.657156,29681,1000,Not found,Not found,149,1464943798.760474,Not found,0:00:00.10,Not found,Not found,1,Antibiotic,Not found,Not found
Not found,Not found,1464943798.718466,29681,1000,Not found,Not found,149,1464943798.773963,Not found,0:00:00.06,Not found,Not found,1,Antibiotic,Not found,Not found
Not found,Not found,1464943798.774201,29681,1000,Not found,Not found,149,1464943798.794585,Not found,0:00:00.02,Not found,Not found,1,Antibiotic,Not found,Not found
Not found,Not found,1464943798.79492,29681,1000,Not found,Not found,149,1464943798.812928,Not found,0:00:00.02,Not found,Not found,1,Antibiotic,Not found,Not found
http://www.ncbi.nlm.nih.gov/pubmed/27230066,BMC Microbiol,1464943762.00277,29681,1000,20,Associations between nasopharyngeal carriage of Group B Streptococcus and other respiratory pathogens during early infancy.,149,1464943805.963327,BMC Microbiol. 2016 May 27;16(1):97. doi: 10.1186/s12866-016-0714-7.,0:00:43.96,BMC microbiology,"Foster-Nyarko E, Kwambana B, Aderonke O, Ceesay F, Jarju S, Bojang A, McLellan J, Jafali J, Kampmann B, Ota MO, Adetifa I, Antonio M.",1,Antibiotic,27230066,http://www.ncbi.nlm.nih.gov/pmc/articles/pmid/27230066/
Not found,Not found,1464943805.971599,29681,1000,Not found,Not found,149,1464943805.994014,Not found,0:00:00.02,Not found,Not found,1,Antibiotic,Not found,Not found
Not found,Not found,1464943805.994405,29681,1000,Not found,Not found,149,1464943806.0154,Not found,0:00:00.02,Not found,Not found,1,Antibiotic,Not found,Not found
Not found,Not found,1464943806.016678,29681,1000,Not found,Not found,149,1464943806.033469,Not found,0:00:00.02,Not found,Not found,1,Antibiotic,Not found,Not found
Not found,Not found,1464943806.033742,29681,1000,Not found,Not found,149,1464943806.053152,Not found,0:00:00.02,Not found,Not found,1,Antibiotic,Not found,Not found
Not found,Not found,1464943806.053395,29681,1000,Not found,Not found,149,1464943806.072212,Not found,0:00:00.02,Not found,Not found,1,Antibiotic,Not found,Not found
Not found,Not found,1464943806.07243,29681,1000,Not found,Not found,149,1464943806.091292,Not found,0:00:00.02,Not found,Not found,1,Antibiotic,Not found,Not found
