Doc ID,Clinical Trial,Multicenter Study,Comparative Study,Randomized Controlled Trial,Non-U.S. Gov't,"N.I.H., Extramural",Letter,Non-P.H.S.,Pragmatic Clinical Trial,Observational Study,Phase I,Phase II,Phase III,Phase IV,pval-1,pval-2,pval-3,pval-4,pval-5,n-1,n-2,n-3,n-4,n-5,funding-1,funding-2,funding-3,funding-4,funding-5,sections,characters,words,sentences,chars-per-word-mean,chars-per-word-stdev,words-per-sentence-mean,words-per-sentence-stdev,syallables-per-word-mean,syallables-per-word-stdev,ARI,hard-word-ratio,lexical-density,gunning-fog-index,coleman-liau-index,SMOG,flesch-kincaid-index,rand risk,score
10950232,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UNDP/WorldBank/WHO Special Programme for Research and Training in Tropical Diseases,0,0,0,0,16,19677,3421,121,4.855013154,3.219462312,28.27272727,15.95201137,1.343466823,1.076011465,16.12,0.154340836,0.2601578486,11.37082724,13.48882783,15.06263777,64.48088863,0,5
11685160,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Heart Center,Institute of Noetic Sciences,Duke University Medical Center,Duke Clinical Research Center,G.E.-Marquette Electronics,33,26641,4371,157,5.207732784,3.497870507,27.84076433,17.78810808,1.483413407,1.123222442,20.33,0.2022420499,0.2729352551,11.21720255,15.57432167,16.68477794,53.07985001,0,3
10615229,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0.79,0.0001,0.86,0.001,0.03,279,0,0,0,0,0,0,0,0,0,21,25264,4492,162,4.767141585,3.312642198,27.72839506,20.06697627,1.189670525,1.024561581,15.62,0.1311219947,0.2377560107,11.14380682,12.98669635,14.02203911,78.04455257,1,1
10190915,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,442,0,0,0,0,0,0,0,0,0,13,16558,3130,109,4.430031949,3.197013277,28.71559633,23.916557,1.195207668,0.9650313665,16.12,0.1293929712,0.2546325879,11.53799572,10.97850479,14.1409224,76.57410103,0,4
12501064,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,59,0,0,0,0,0,0,0,0,8,5836,978,39,5.123721881,3.579486313,25.07692308,11.57898417,1.445807771,1.211445998,14.62,0.2116564417,0.2372188139,10.11543181,15.16331288,16.29037019,59.06658565,0,0
12818582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11077,1789,61,5.290106205,3.655803122,29.32786885,25.92021175,1.346562325,1.035155211,21.33,0.1565120179,0.3242034656,11.79375235,16.02050307,15.36846916,63.14804039,1,2
11257242,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.05,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,15,24296,4523,167,4.534379836,3.357690149,27.08383234,17.65547568,1.20141499,1.05003061,15.62,0.1275701968,0.1896971037,10.88456101,11.63604687,13.7478796,77.70520202,0,2
12052586,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263,0,0,0,0,0,0,0,0,0,8,17723,2891,120,5.229332411,3.466944878,24.09166667,11.2444166,1.496022138,1.163080258,18.83,0.2141127637,0.2341750259,9.722311772,15.81848495,16.10386908,55.81848549,-1,3
10615231,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0.1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,14,18046,3070,107,5.007491857,3.588331788,28.69158879,18.7180728,1.301628664,1.071783964,16.12,0.1563517915,0.2586319218,11.53917623,14.3745798,15.2287739,67.59525237,0,2
12501067,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,University of Tennessee Center for Women s Health Improvement,0,0,0,0,8,15545,2763,96,4.756062251,3.202754175,28.78125,19.12628565,1.368078176,1.042841192,16.12,0.1505609844,0.210640608,11.57272439,12.89389794,15.02112968,61.88261757,-1,0.5
12052587,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Department of Gynecology and Obstetrics,Research Foundation,0,0,0,8,18733,3244,136,4.880702836,3.361590009,23.85294118,15.4126112,1.406596794,1.111070359,13.62,0.1522811344,0.2120838471,9.602088924,13.77725031,14.01687045,63.62617593,0,3
11688002,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.01,0.005,0.05,0.001,0,32,10,0,0,0,0,0,0,0,0,8,27815,4960,202,4.777419355,3.739562229,24.55445545,23.41363945,1.136290323,1.085380927,14.12,0.1344758065,0.1879032258,9.875572501,13.14483871,13.50993213,85.78206643,0,2
10615236,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.001,0.002,0.024,0.015,0.005,0,0,0,0,0,0,0,0,0,0,29,45367,8060,317,4.758064516,3.216824833,25.42586751,19.31152898,1.356823821,1.0404907,14.62,0.1661290323,0.1435483871,10.23679862,13.00177667,14.87011366,66.24044919,0,3
10955375,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.237,0.004,0.05,0,0,0,0,0,0,0,Merck Research Laboratories,Sentry Parkway ` Blue Bell,0,0,0,10,18291,3341,103,4.609398384,3.262620126,32.4368932,26.12851718,1.238551332,1.044581913,18.12,0.1313977851,0.2322657887,13.0273164,11.94944029,14.92303103,69.13011072,0,2
10192340,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,12,66,0,0,0,0,0,0,0,0,10,13012,2389,83,4.575554625,3.304203479,28.78313253,20.17124746,1.223105902,1.011595525,16.12,0.1360401842,0.2511511093,11.56766909,11.83246547,14.4335014,74.14536117,1,3.333333333
12504039,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0.129,0.022,0.196,0.017,0.011,192,260,0,0,0,Istituto Nazionale Tumori,Consiglio Nazionale,0,0,0,45,39411,7623,267,4.32769251,3.206883507,28.5505618,20.06699938,1.168831169,1.034244124,16.12,0.1348550439,0.1844418208,11.47416674,10.38096812,14.33859022,78.97306289,0,3
12052597,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,16018,2729,127,4.967387321,3.275592751,21.48818898,10.94130527,1.503481129,1.101892943,12.62,0.2121656284,0.2572370832,8.680141842,14.38365702,15.32692384,57.82998471,-1,4
12821221,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.28,0.046,0.006,0.0386,0.27,72,0,0,0,0,0,0,0,0,0,16,23240,4060,148,4.865517241,3.442433795,27.43243243,19.89570157,1.367980296,1.095999468,15.62,0.1716748768,0.2517241379,11.04164292,13.57330049,15.52649581,63.25994808,0,1
10615885,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Health Insurance Executive Board,0,0,0,0,20,31010,5539,180,4.717638563,3.420995726,30.77222222,17.07748708,1.266835169,0.9998309109,17.12,0.1330565084,0.2058133237,12.36211149,12.62084853,14.68868991,68.42693916,1,3
12055582,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0001,0.03,0.04,0.01,0,0,0,0,0,0,0,0,0,0,0,9,21715,3672,128,5.037309368,3.666567599,28.6875,21.07382972,1.28295207,1.030507877,16.12,0.1546840959,0.2685185185,11.53687364,14.55001089,15.16321393,69.1794424,-1,2.5
12504395,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,504,513,1700,0,0,Schering AG,University of Aberdeen,UK National Health Service Research and Development Programme,University of Manchester,Schering Health Care Limited,21,35279,6209,224,4.809631181,3.281640786,27.71875,16.20790944,1.415847963,1.060430134,15.62,0.1732968272,0.2150104687,11.15681873,13.2367982,15.64975538,58.91973111,0,5
11260410,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.05,0.01,0.001,0,0,40,26,21,25,19,German Research Association,0,0,0,0,15,20301,3343,136,5.176787317,3.62774561,24.58088235,11.62344702,1.338019743,1.035899622,18.83,0.1567454382,0.2464851929,9.895051116,15.49220461,14.34259839,68.68893418,0,0
11689274,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.001,0.182,0.01,0.05,0,436,228,156,71,208,0,0,0,0,0,19,25517,4585,172,4.72955289,3.355553522,26.65697674,50.46837708,1.277862595,1.085230113,15.12,0.1631406761,0.1790621592,10.72804697,12.79605671,15.04238445,71.67099303,0,2
12821232,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.86,0.85,0.001,0.015,0.004,300,0,0,0,0,0,0,0,0,0,24,26118,4733,215,4.665962392,3.35542125,22.01395349,14.43110577,1.244665117,1.020515355,13.12,0.1375448975,0.2429748574,8.860599354,12.58798225,13.06978244,79.19216829,-1,4.5
10616425,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,7,4086,748,28,4.57486631,3.190264534,26.71428571,11.74688972,1.322192513,1.086689545,15.12,0.1524064171,0.4278074866,10.74667685,11.88481283,14.65615448,67.86251337,0,0.5
10196011,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0.01,0.0001,0.85,0.26,0.03,0,0,0,0,0,GelTex Pharmaceuticals,0,0,0,0,11,18660,3074,119,5.163630449,3.472203503,25.83193277,17.46828571,1.386141835,1.021420909,19.33,0.163955758,0.2651268705,10.39835541,15.37354587,14.88583484,63.34798902,0,0
11260412,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.001,0.007,0.004,0.2,0,0,0,0,0,0,0,0,0,0,0,17,22572,4226,160,4.472077615,3.287026863,26.4125,14.31908938,1.245622338,0.9889332084,15.12,0.1452910554,0.2453857075,10.62311642,11.28938003,14.32010604,74.64666271,-1,2.2
12504396,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,315,314,0,0,Clinical Trial Service Unit,Data Monitoring Committee,Department of Health/Medical Research Council,National Perinatal Epidemiology Unit,UK Department of Health,17,36213,6505,182,4.70622598,3.540348995,35.74175824,47.23509222,1.285933897,0.9927924453,19.62,0.1392774789,0.2179861645,14.35241429,12.45903766,15.87508317,61.7671077,1,3.666666667
11690735,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0.05,0.001,0.002,0.01,0.005,334,0,0,0,0,0,0,0,0,0,21,28520,5292,204,4.561791383,3.189853332,25.94117647,16.57128119,1.191232048,0.9594124893,14.62,0.1426681784,0.2208994709,10.43353786,11.83131519,14.11924261,79.72647459,1,4
10617012,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.028,0.0001,0.8,0.59,0.001,210,0,0,0,0,0,0,0,0,0,10,8635,1627,58,4.481253841,3.430936801,28.05172414,18.86556541,1.127228027,1.095299386,16.12,0.1327596804,0.3337430854,11.27379353,11.29696374,14.1535724,82.99900891,0,2
12824971,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,8,8630,1446,56,5.087136929,3.502546849,25.82142857,14.18335406,1.506915629,1.150186184,14.62,0.2192254495,0.2538035961,10.41626161,14.92409405,16.72101198,53.14118776,-1,5
10198656,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.002,0.001,0.01,0.003,0.04,211,215,1078,218,217,0,0,0,0,0,12,17666,3171,114,4.699779249,3.177016727,27.81578947,13.79596311,1.347839798,1.021193443,15.62,0.1564175339,0.2406181015,11.1888828,12.58823084,15.0451783,64.57472676,0,5
12062456,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.05,0.001,0.77,0,0,69,34,35,53,0,0,0,0,0,0,26,22841,3823,136,5.11404656,3.479185161,28.11029412,17.09219999,1.42427413,1.051351112,16.12,0.1846717238,0.2647135757,11.31798634,15.01622809,16.14510876,57.80946005,0,1.5
11262469,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,19,9775,1838,69,4.501632209,3.414520779,26.63768116,19.16873298,1.095212187,0.9659842552,15.12,0.1109902067,0.2986942329,10.69946855,11.45645267,12.9519039,87.14280259,0,1
12504397,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,110,0,0,0,BMFT,0,0,0,0,18,33186,5698,179,4.956651457,3.641912055,31.83240223,27.19539907,1.256054756,1.064099811,17.62,0.1595296595,0.2248157248,12.79677276,14.00355914,16.00271041,68.26287937,0,5
10620210,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0.0006,0.02,0.1,0.0002,0.07,52,50,48,10,20,0,0,0,0,0,26,36886,6713,215,4.612244898,3.220346368,31.22325581,15.00705188,1.257262029,0.9878270126,17.62,0.1459854015,0.178459705,12.54769649,11.9912945,15.32569895,68.7790277,0,0
11691528,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.04,0.063,0,0,0,0,0,0,0,0,National Health Service Cardiovascular Research and Development Programme,Medtronic,Cardiovascular Investigation Unit and Institute for the Health of the Elderly,Victoria Wing,Royal Victoria Infirmary,18,15827,2950,103,4.520338983,3.32700041,28.6407767,17.17947611,1.230508475,1.028865644,16.12,0.1413559322,0.2633898305,11.51285305,11.51141695,14.62371292,73.6635947,0,3
12824973,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,24,0,0,0,0,0,0,0,0,8,10252,1855,66,4.637735849,3.316832824,28.10606061,19.08372548,1.251752022,0.9635120915,16.12,0.1250673854,0.2118598383,11.2924512,12.21563342,13.83977793,72.40912746,0,2
11265951,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,100,220,11,63,Hartford Hospital Research Committee,0,0,0,0,19,25613,4451,137,4.913951921,3.668022876,32.48905109,23.3238444,1.233206021,1.113629881,18.12,0.1604133902,0.2716243541,13.05978579,13.73917771,16.17078655,69.52938375,1,4
12504932,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,22,11818,2225,82,4.486292135,3.165534374,27.13414634,37.32531733,1.234606742,0.9923760243,15.62,0.1442696629,0.3847191011,10.9113664,11.35185618,14.43201667,74.84611113,1,3
10620211,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,15480,2732,108,4.782942899,3.149182567,25.2962963,13.88353375,1.407393851,1.033983007,14.62,0.1610541728,0.2833089312,10.18294019,13.15228404,14.65989885,62.09373949,0,1
12824997,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,Adeza Biomedical,0,0,0,0,8,9773,1762,67,4.663450624,3.117373257,26.29850746,15.19271648,1.375709421,1.050612307,15.12,0.170261067,0.2292849035,10.58750741,12.41809308,15.21748162,63.7569979,0,2
10960626,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eli Lilly and Company,0,0,0,0,8,21846,3594,115,5.190595437,3.439203678,31.25217391,21.38200731,1.383973289,1.040261142,22.33,0.1741791875,0.2075681692,12.57054124,15.39137451,16.45765849,58.02990324,-1,3
12063454,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,60,0,0,0,0,0,0,0,0,14,15713,2540,68,5.280708661,3.567768204,37.35294118,28.64489989,1.396062992,1.070129119,25.33,0.1858267717,0.3090551181,15.01550718,15.81170079,18.17996564,50.81483557,0,2
12504934,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,15,21705,3840,154,4.788541667,3.557597223,24.93506494,15.53140412,1.209114583,1.073506952,14.12,0.1294270833,0.2427083333,10.02579681,13.19720833,13.39182684,79.23481534,0,2
12826169,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,10,7226,1211,38,5.085879438,3.830183361,31.86842105,16.1331806,1.326176713,1.124961102,17.62,0.1626754748,0.3377374071,12.81243861,14.76267547,16.13637285,62.29400267,1,0
10960627,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,0,0,0,0,Parke-Davis Pharmaceutical Research Division,Warner-Lambert Company,Morris Plains,Oregon Health Sciences University,Parke-Davis,8,21268,3726,136,4.823134729,3.369601406,27.39705882,18.96401247,1.283950617,0.9816137103,15.62,0.1497584541,0.1795491143,11.01872691,13.32507783,14.70067784,70.40476307,0,2
11696709,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0.001,0.087,0.003,0.0001,0,128,0,0,0,0,0,0,0,0,0,18,31534,5360,201,4.99141791,3.389544235,26.66666667,18.18020628,1.360634328,1.09425915,15.12,0.1652985075,0.2026119403,10.73278607,14.33553731,15.12309236,64.65866915,0,0.5
12063520,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,University of Dundee Anonymous Research Grant,Department of Clinical Pharmacology,University of Dundee,Dundee,0,18,19947,3535,104,4.758981612,3.438877412,33.99038462,25.6039648,1.179632249,0.9521654806,18.62,0.1199434229,0.2653465347,13.64413122,12.79945686,14.6639299,72.53787136,0,2
12504970,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,11432,2094,75,4.580229226,3.143944459,27.92,15.07616698,1.327602674,1.016324826,15.62,0.1466093601,0.2936962751,11.22664374,11.88246418,14.68712134,66.18101375,1,4
10202868,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,15084,2588,111,4.95015456,3.54083637,23.31531532,10.9111969,1.402241113,1.107476682,13.62,0.1785162287,0.2650695518,9.397532618,14.20588872,14.7838895,64.54035681,-1,1
12826316,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0.35,0.39,0.92,0.134,0.03,0,0,0,0,0,0,0,0,0,0,20,18055,3324,121,4.601083032,3.382214199,27.47107438,17.90859867,1.202166065,1.090664768,15.62,0.1444043321,0.2680505415,11.04619148,12.01735259,14.50728182,77.24861041,0,3
11696741,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.01,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,22,7806,1230,54,5.416260163,3.770563343,22.77777778,15.7548036,1.260162602,1.049184233,17.83,0.1585365854,0.3325203252,9.174525745,16.96780488,13.98498819,77.10579946,1,3
10960628,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Novo Nordisk Pharmaceuticals,Princeton,0,0,0,8,25273,4158,126,5.186387686,3.680091278,33,28.72211691,1.445646946,1.188763122,23.33,0.1957671958,0.2003367003,13.27830688,15.33111111,17.6492755,51.0382684,0,2
12504971,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,15887,2696,101,4.998145401,3.286278366,26.69306931,14.26656411,1.433234421,1.040318227,15.12,0.1739614243,0.306379822,10.74681229,14.37431751,15.43945764,58.48990261,-1,0
10960643,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,8,14255,2585,96,4.664990329,3.359628832,26.92708333,16.60706558,1.224371373,1.019611703,15.12,0.1489361702,0.2820116054,10.8304078,12.40854159,14.56945982,75.92219223,0,4
10622347,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.21,0.56,0.89,0.26,0.026,0,0,0,0,0,0,0,0,0,0,15,25840,4764,165,4.607052897,3.417495925,28.87272727,18.59124439,1.158270361,1.044460005,16.12,0.1311922754,0.207388749,11.60156782,12.01541562,14.24751736,79.53950927,0,2
11696804,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0.05,0.001,0,0,0,0,0,0,0,0,Rhône-Poulenc Rorer Pharmaceuticals `,0,0,0,0,17,11452,2024,81,4.780632411,3.220869355,24.98765432,13.55774117,1.348320158,1.041984968,14.12,0.1581027668,0.2658102767,10.05830284,13.14893281,14.48384579,67.40464549,1,2
12505103,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.001,0.05,0.01,0,0,18,17,0,0,0,0,0,0,0,0,16,9766,1721,69,4.822777455,3.392617423,24.94202899,11.47559403,1.280069727,1.12181675,14.12,0.1656013945,0.2777454968,10.04305215,13.39828007,14.73938339,73.22494168,0,0.5
12065339,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.007,0.004,0.01,0.006,0.0009,0,0,0,0,0,American Lung Association Asthma Research Center Grant,National Jewish Medical and Research Center,Jackson St,0,0,27,34471,5937,202,4.932625905,3.611598062,29.39108911,21.52495994,1.23159845,1.026773718,16.62,0.1426646454,0.182920667,11.8135015,13.91698164,14.8270822,72.80981565,0,2
10962136,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.01,0.05,0,0,0,34,38,0,0,0,0,0,0,0,0,12,15492,2694,128,4.892353378,3.403476875,21.046875,16.45842262,1.259836674,1.025861308,12.62,0.1499628805,0.1555308092,8.478735152,13.96291017,13.27827249,78.89023925,1,0
11267324,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,7,4773,893,28,4.464725644,3.187373291,31.89285714,21.33739421,1.285554311,1.041891516,17.62,0.1522956327,0.3762597984,12.81806111,11.10978723,15.71937958,65.70585526,0,1
11696811,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.014,0,0,0,0,46,47,0,0,0,0,0,0,0,0,12,7726,1398,66,4.620171674,3.135146224,21.18181818,8.234839853,1.330472103,0.9743267235,12.62,0.1409155937,0.3361945637,8.52909351,12.35613734,12.99884838,72.77751463,-1,2
12066083,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Vicksburg Hospital Foundation,0,0,0,0,8,12618,2205,84,4.827664399,3.273699883,26.25,14.29034133,1.348752834,1.066667522,15.12,0.1614512472,0.2077097506,10.5645805,13.38514286,14.88972201,66.0867602,-1,3
12505222,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0001,0.05,0.002,0.592,0.024,0,0,0,0,0,0,0,0,0,0,17,12427,2251,90,4.660151044,3.461343063,25.01111111,12.87929655,1.231896935,1.039606663,14.62,0.1426032874,0.3158596179,10.06148576,12.43971568,13.91797589,77.23024155,0,5
10208192,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0.002,0.041,0.001,0.037,0.047,0,0,0,0,0,Glaxo Wellcome Inc,Dartmouth-Hitchcock Medical Center,0,0,0,28,28030,5043,151,4.693039857,3.443970572,33.39735099,22.6504097,1.205234979,1.039645689,18.62,0.1336506048,0.1645845727,13.41240064,12.42266905,15.19852028,70.9738095,0,4
10962167,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.036,0.14,0.01,0.04,0.37,0,0,0,0,0,0,0,0,0,0,9,9638,1782,93,4.538159371,3.106467973,19.16129032,12.3273206,1.245791246,0.9623284127,11.62,0.1251402918,0.3361391695,7.714572246,11.97824916,11.97528246,81.99235093,0,0
11267460,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7206,1285,49,4.767315175,3.520680694,26.2244898,14.84400174,1.319066148,1.030005316,15.12,0.1782101167,0.2116731518,10.56107997,13.03106615,15.47903401,68.62414675,0,1
12066084,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,8,14817,2536,115,4.958596215,3.492830222,22.05217391,13.78768949,1.404968454,1.100661094,13.12,0.1873028391,0.1944006309,8.895790701,14.30701893,14.73938339,65.59171225,0,5
10210394,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0.09,0.022,0.045,0.012,0.0018,47,0,0,0,0,0,0,0,0,0,12,24896,4382,175,4.807850297,3.374996004,25.04,14.86659451,1.295070744,1.003846268,14.62,0.1510725696,0.1734367869,10.07642903,13.30722045,14.24014499,71.85641506,0,3
10962411,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,12,15733,2614,85,5.118592196,3.398590263,30.75294118,20.47292398,1.345830145,0.9975031849,21.83,0.149579189,0.2938026014,12.36100815,14.97888294,15.38157575,61.76353441,-1,0
12505248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,423,90,100,0,0,0,0,0,0,0,34,34905,5946,210,4.993609149,3.368576831,28.31428571,13.38985854,1.476118399,1.134270234,16.12,0.1940800538,0.2611839892,11.40334631,14.30268416,16.52087651,53.21638345,-1,5
11269462,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0.005,0.05,0.002,0,0,0,0,0,0,0,0,0,0,0,0,24,20720,3573,167,4.924433249,3.441951718,21.39520958,11.66911178,1.232017912,1.015258152,12.62,0.1483347327,0.2068289952,8.617417725,14.13532606,13.3062139,80.89014691,0,2
11696814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,National Institutes of Health,0,0,0,0,26,2963,471,16,5.354564756,3.189673393,29.4375,8.140178131,1.647558386,1.028082295,21.33,0.2165605096,0.4225053079,11.8616242,16.39685775,17.5530773,37.57249801,#N/A,2
12066096,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16,0,0,0,0,0,0,0,0,8,7973,1413,68,4.739561217,3.085899409,20.77941176,7.473027296,1.383581033,0.9717077454,12.12,0.1748053786,0.2533616419,8.381686857,13.07731069,14.01687045,68.69294164,-1,5
10625023,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.04,0.05,0,0,0,24,299,60,44,0,Southern California Kaiser Permanente Medical Group,0,0,0,0,14,16086,2685,101,5.110242086,3.39968923,26.58415842,10.76500564,1.56461825,1.134282745,15.12,0.226443203,0.2662942272,10.72424065,15.03666294,17.14548566,47.4853753,0,3
10625023,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.04,0.05,0,0,0,24,299,60,44,0,Southern California Kaiser Permanente Medical Group,0,0,0,0,14,16086,2685,101,5.110242086,3.39968923,26.58415842,10.76500564,1.56461825,1.134282745,15.12,0.226443203,0.2662942272,10.72424065,15.03666294,17.14548566,47.4853753,0,3
10962414,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,50,518,522,0,0,0,0,0,0,13,18781,3163,86,5.060701865,3.535594072,36.77906977,24.70122701,1.29117926,1.043440567,20.12,0.1678785963,0.3142586152,14.77877935,14.52681631,17.32434755,60.27047877,0,2
12830063,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,121,36,0,0,0,0,0,0,0,19,17364,2997,116,4.900900901,3.555189872,25.8362069,19.40414298,1.300967634,1.126305244,14.62,0.1568234902,0.2842842843,10.39721215,13.8285619,14.62822699,70.54938814,0,4
12505568,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0.05,0.001,0.01,0,0,35,315,372,285,0,AstraZeneca Pharmaceuticals LP,Concord Pike,AstraZeneca,0,0,11,24408,4210,101,4.968646081,3.793676864,41.68316832,41.32818184,1.236342043,1.091257306,22.62,0.1570071259,0.245368171,16.73607018,13.91847981,17.74363422,59.93204734,0,1
11274941,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0001,0.01,0.001,0.005,0.032,648,94,188,0,0,0,0,0,0,0,13,20586,3774,123,4.591149974,3.310911868,30.68292683,18.82373679,1.258876524,1.071869038,17.12,0.1536830949,0.2427133015,12.33464397,11.8790779,15.53437445,69.19087537,0,2
12072331,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,30,31,0,0,0,0,0,0,0,7,5829,1101,42,4.437783833,3.151477026,26.21428571,18.14647142,1.096276113,0.9817211321,15.12,0.1226158038,0.3197093551,10.53476061,11.09373297,13.37115668,87.48254087,0,1
